date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
09-02-2015 16:44,22.1,38.6225,436.5,1989.25,0.006373136,Occupied
09-02-2015 16:45,22.1,38.6175,436.5,1950.75,0.006372302,Occupied
09-02-2015 16:46,22.1,38.7675,436.5,1962.25,0.006397308,Occupied
09-02-2015 16:46,22.1,38.7,433,1974.5,0.006386055,Occupied
09-02-2015 16:47,22.1,38.745,433,1988,0.006393557,Occupied
09-02-2015 16:49,22.1,38.845,433,1987,0.006410229,Occupied
09-02-2015 16:50,22.1,38.845,433,2000.25,0.006410229,Occupied
09-02-2015 16:51,22.1,38.79,433,2000,0.006401059,Occupied
09-02-2015 16:52,22.1,38.82666667,433,2001,0.006407172,Occupied
09-02-2015 16:53,22.1,38.79,433,1997.5,0.006401059,Occupied
09-02-2015 16:53,22.1,38.845,433,1997.5,0.006410229,Occupied
09-02-2015 16:54,22.1,38.845,433,2007.5,0.006410229,Occupied
09-02-2015 16:56,22.1,38.79,433,2007,0.006401059,Occupied
09-02-2015 16:57,22.1,38.8725,433,1997.5,0.006414814,Occupied
09-02-2015 16:58,22.1,38.95,433,2001,0.006427735,Occupied
09-02-2015 16:59,22.1,38.9475,433,2010.5,0.006427318,Occupied
09-02-2015 16:59,22.1,39,433,2005,0.006436072,Occupied
09-02-2015 17:00,22.1,39,433,2007.666667,0.006436072,Occupied
09-02-2015 17:02,22.1,38.9725,433,2008.25,0.006431487,Occupied
09-02-2015 17:03,22.1,39.0225,433,2012.25,0.006439823,Occupied
09-02-2015 17:04,22.1,39,433,2027.5,0.006436072,Occupied
09-02-2015 17:05,22.1,39,433,2028.5,0.006436072,Occupied
09-02-2015 17:06,22.1,38.975,433,2021.75,0.006431903,Occupied
09-02-2015 17:06,22.1,39,433,2012.5,0.006436072,Occupied
09-02-2015 17:08,22.1,38.975,433,2007,0.006431903,Occupied
09-02-2015 17:09,22.1,39.0225,433,2008.25,0.006439823,Occupied
09-02-2015 17:10,22.1,39.045,433,2019.25,0.006443575,Occupied
09-02-2015 17:10,22.1,39.03,433,2028,0.006441074,Occupied
09-02-2015 17:12,22.1,39.0675,433,2015.5,0.006447327,Occupied
09-02-2015 17:12,22.1,39,433,2010.333333,0.006436072,Occupied
09-02-2015 17:13,22.1,39.0225,433,2019,0.006439823,Occupied
09-02-2015 17:15,22.1,39.0675,433,2022.5,0.006447327,Occupied
09-02-2015 17:16,22.1,39.03,433,2016,0.006441074,Occupied
09-02-2015 17:17,22.1,39.09,433,2013,0.006451078,Occupied
09-02-2015 17:18,22.1,39.09,433,2017.25,0.006451078,Occupied
09-02-2015 17:19,22.1,39.1175,433,2012.5,0.006455664,Occupied
09-02-2015 17:19,22.1,39.09,433,2026,0.006451078,Occupied
09-02-2015 17:21,22.13333333,39.09,433,2023,0.006464333,Occupied
09-02-2015 17:22,22.1,39.09,433,2027.5,0.006451078,Occupied
09-02-2015 17:23,22.1,39.0675,433,2025.25,0.006447327,Occupied
09-02-2015 17:23,22.1,39.0675,433,2028.25,0.006447327,Occupied
09-02-2015 17:25,22.1,38.79666667,433,2012.333333,0.006402171,Occupied
09-02-2015 17:25,22.1,38.86,433,1998.333333,0.00641273,Occupied
09-02-2015 17:26,22.1,38.7225,426,1984.25,0.006389806,Occupied
09-02-2015 17:28,22.1,38.9,413.6666667,1973.333333,0.006419399,Occupied
09-02-2015 17:29,22.175,38.9725,328,1986.5,0.006461252,Occupied
09-02-2015 17:30,22.175,38.895,397,1984.75,0.00644827,Occupied
09-02-2015 17:31,22.23,38.93,403.6666667,1995,0.006476013,Occupied
09-02-2015 17:31,22.245,38.87,419,1995.75,0.006471898,Occupied
09-02-2015 17:32,22.245,38.695,419,1994.5,0.006442458,Occupied
09-02-2015 17:34,22.29,38.59,419,1992.5,0.006442602,Occupied
09-02-2015 17:35,22.2675,38.62,433,1978.75,0.006438747,Occupied
09-02-2015 17:36,22.2,38.4,433,1959,0.006375165,Occupied
09-02-2015 17:37,22.2,38.45,433,1954,0.006383551,Occupied
09-02-2015 17:38,22.2,38.43333333,429.5,1943.5,0.006380756,Occupied
09-02-2015 17:38,22.2,38.4,433,1923.75,0.006375165,Occupied
09-02-2015 17:39,22.15,38.425,433,1917.5,0.006359759,Occupied
09-02-2015 17:41,22.125,38.45,433,1926,0.006354154,Occupied
09-02-2015 17:42,22.1,38.4,433,1927.5,0.006336047,Occupied
09-02-2015 17:43,22.125,38.3175,433,1921.75,0.006332034,Occupied
09-02-2015 17:44,22.1,38.29,433,1917.5,0.006317712,Occupied
09-02-2015 17:44,22.1,38.29,433,1901.75,0.006317712,Occupied
09-02-2015 17:45,22.1,38.29,433,1893.333333,0.006317712,Occupied
09-02-2015 17:47,22.1,38.27875,430.6666667,1893.833333,0.006315837,Occupied
09-02-2015 17:48,22.1,38.2675,428.3333333,1894.333333,0.006313962,Occupied
09-02-2015 17:49,22.1,38.2,433,1880,0.006302712,Occupied
09-02-2015 17:50,22.1,38.1175,429.5,1871.25,0.006288963,Occupied
09-02-2015 17:51,22.1,38.145,433,1863.75,0.006293546,Occupied
09-02-2015 17:51,22.1,38.09,433,1859.333333,0.00628438,Occupied
09-02-2015 17:53,22.1,38.09,423.6666667,1855,0.00628438,Occupied
09-02-2015 17:54,22.1,38.09,429.5,1851.25,0.00628438,Occupied
09-02-2015 17:55,22.1,38.0675,429.5,1845,0.00628063,Occupied
09-02-2015 17:55,22.1,37.975,433,1839.25,0.006265215,Occupied
09-02-2015 17:57,22.1,37.95,426,1831,0.006261049,Occupied
09-02-2015 17:57,22.1,37.93333333,428.3333333,1830,0.006258271,Occupied
09-02-2015 17:58,22.1,37.925,429.5,1826,0.006256883,Occupied
09-02-2015 18:00,22.075,37.8975,433,1819.25,0.006242684,Occupied
09-02-2015 18:01,22.1,37.9,426,1803.25,0.006252717,Occupied
09-02-2015 18:02,22.1,37.8175,426,1801.75,0.006238969,Occupied
09-02-2015 18:03,22.06666667,37.76,423.6666667,1796.666667,0.006216617,Occupied
09-02-2015 18:04,22.1,37.79,209.5,1788.5,0.006234387,Occupied
09-02-2015 18:04,22.1,37.69,0,1784.5,0.006217725,Unoccupied
09-02-2015 18:06,22.03333333,37.59666667,0,1774,0.006176767,Unoccupied
09-02-2015 18:07,22,37.59,0,1755.5,0.006162995,Unoccupied
09-02-2015 18:08,22.05,37.645,0,1742,0.006191138,Unoccupied
09-02-2015 18:08,22,37.59,0,1742,0.006162995,Unoccupied
09-02-2015 18:10,22,37.56,0,1737,0.006158027,Unoccupied
09-02-2015 18:10,21.89,37.5,0,1729.5,0.006106558,Unoccupied
09-02-2015 18:11,21.89,37.5,0,1722,0.006106558,Unoccupied
09-02-2015 18:13,21.89,37.45,0,1706.75,0.006098336,Unoccupied
09-02-2015 18:14,21.89,37.4,0,1697,0.006090114,Unoccupied
09-02-2015 18:15,21.89,37.4,0,1694,0.006090114,Unoccupied
09-02-2015 18:16,21.84,37.345,0,1682,0.006062353,Unoccupied
09-02-2015 18:16,21.79,37.29,0,1678,0.006034698,Unoccupied
09-02-2015 18:17,21.79,37.29,0,1661.5,0.006034698,Unoccupied
09-02-2015 18:19,21.79,37.2,0,1660.5,0.006019993,Unoccupied
09-02-2015 18:20,21.79,37.2,0,1640.5,0.006019993,Unoccupied
09-02-2015 18:21,21.73,37.12666667,0,1629,0.00598581,Unoccupied
09-02-2015 18:22,21.745,37.145,0,1627,0.005994341,Unoccupied
09-02-2015 18:23,21.7,37.145,0,1623.5,0.005977716,Unoccupied
09-02-2015 18:23,21.7,37.045,0,1585,0.005961469,Unoccupied
09-02-2015 18:24,21.7,37,0,1573,0.005954158,Unoccupied
09-02-2015 18:26,21.7,37,0,1545.666667,0.005954158,Unoccupied
09-02-2015 18:27,21.63333333,36.93333333,0,1544.333333,0.005918916,Unoccupied
09-02-2015 18:28,21.6,36.9,0,1536,0.005901362,Unoccupied
09-02-2015 18:29,21.6,36.925,0,1534.25,0.005905398,Unoccupied
09-02-2015 18:29,21.6,36.9,0,1530,0.005901362,Unoccupied
09-02-2015 18:30,21.55,36.79,0,1517,0.005865459,Unoccupied
09-02-2015 18:32,21.55,36.845,0,1512,0.00587431,Unoccupied
09-02-2015 18:33,21.53333333,36.79,0,1508.333333,0.005859422,Unoccupied
09-02-2015 18:34,21.55,36.745,0,1495,0.005858217,Unoccupied
09-02-2015 18:35,21.5,36.79,0,1491,0.005847363,Unoccupied
09-02-2015 18:36,21.5,36.7,0,1474.5,0.005832925,Unoccupied
09-02-2015 18:36,21.5,36.7,0,1461.5,0.005832925,Unoccupied
09-02-2015 18:38,21.5,36.7,0,1462.5,0.005832925,Unoccupied
09-02-2015 18:39,21.39,36.59,0,1466,0.005775862,Unoccupied
09-02-2015 18:40,21.445,36.6,0,1453.5,0.005797139,Unoccupied
09-02-2015 18:40,21.39,36.59,0,1449,0.005775862,Unoccupied
09-02-2015 18:42,21.39,36.5,0,1429,0.005761524,Unoccupied
09-02-2015 18:42,21.39,36.5,0,1421,0.005761524,Unoccupied
09-02-2015 18:43,21.39,36.5,0,1419,0.005761524,Unoccupied
09-02-2015 18:45,21.34,36.5,0,1408,0.00574373,Unoccupied
09-02-2015 18:46,21.29,36.4,0,1399.5,0.005710153,Unoccupied
09-02-2015 18:47,21.29,36.4,0,1391,0.005710153,Unoccupied
09-02-2015 18:48,21.29,36.5,0,1390,0.005725985,Unoccupied
09-02-2015 18:49,21.29,36.43333333,0,1392.333333,0.00571543,Unoccupied
09-02-2015 18:49,21.29,36.4,0,1381,0.005710153,Unoccupied
09-02-2015 18:51,21.29,36.45,0,1381.5,0.005718069,Unoccupied
09-02-2015 18:52,21.2,36.29,0,1372,0.005661107,Unoccupied
09-02-2015 18:53,21.2,36.245,0,1355,0.005654023,Unoccupied
09-02-2015 18:53,21.2,36.2,0,1356,0.00564694,Unoccupied
09-02-2015 18:55,21.2,36.2,0,1341,0.00564694,Unoccupied
09-02-2015 18:55,21.2,36.2,0,1335.5,0.00564694,Unoccupied
09-02-2015 18:56,21.2,36.2,0,1320.5,0.00564694,Unoccupied
09-02-2015 18:58,21.2,36.2,0,1313,0.00564694,Unoccupied
09-02-2015 18:59,21.1,36.2,0,1298,0.005612064,Unoccupied
09-02-2015 19:00,21.1,36.2,0,1303,0.005612064,Unoccupied
09-02-2015 19:01,21.1,36.2,0,1295,0.005612064,Unoccupied
09-02-2015 19:01,21.1,36.145,0,1287,0.00560346,Unoccupied
09-02-2015 19:02,21,36.09,0,1280,0.005560279,Unoccupied
09-02-2015 19:04,21.05,36.145,0,1275.5,0.00558612,Unoccupied
09-02-2015 19:05,21,36.09,0,1268,0.005560279,Unoccupied
09-02-2015 19:06,21,36.145,0,1267.5,0.005568828,Unoccupied
09-02-2015 19:07,21,36.09,0,1267,0.005560279,Unoccupied
09-02-2015 19:08,21,36.12666667,0,1267.666667,0.005565978,Unoccupied
09-02-2015 19:08,21,36.09,0,1265,0.005560279,Unoccupied
09-02-2015 19:09,21,36.09,0,1256,0.005560279,Unoccupied
09-02-2015 19:11,21,36.09,0,1250,0.005560279,Unoccupied
09-02-2015 19:12,20.945,36.09,0,1249.5,0.005541341,Unoccupied
09-02-2015 19:13,20.89,36.09,0,1243,0.005522461,Unoccupied
09-02-2015 19:14,20.89,36.045,0,1237,0.005515514,Unoccupied
09-02-2015 19:14,20.89,36,0,1227,0.005508567,Unoccupied
09-02-2015 19:15,20.945,36,0,1206.5,0.0055274,Unoccupied
09-02-2015 19:17,20.89,36,0,1211.666667,0.005508567,Unoccupied
09-02-2015 19:18,20.89,36,0,1204,0.005508567,Unoccupied
09-02-2015 19:19,20.89,35.95,0,1204,0.005500849,Unoccupied
09-02-2015 19:20,20.89,35.9,0,1200,0.005493131,Unoccupied
09-02-2015 19:21,20.89,35.9,0,1194,0.005493131,Unoccupied
09-02-2015 19:21,20.82333333,35.82666667,0,1182.666667,0.005459171,Unoccupied
09-02-2015 19:23,20.79,35.79,0,1169,0.005442258,Unoccupied
09-02-2015 19:24,20.79,35.79,0,1161,0.005442258,Unoccupied
09-02-2015 19:25,20.79,35.79,0,1158,0.005442258,Unoccupied
09-02-2015 19:25,20.79,35.7,0,1165,0.005428453,Unoccupied
09-02-2015 19:27,20.79,35.7,0,1152.5,0.005428453,Unoccupied
09-02-2015 19:27,20.79,35.73,0,1145.666667,0.005433055,Unoccupied
09-02-2015 19:28,20.7,35.7,0,1136.5,0.005398186,Unoccupied
09-02-2015 19:30,20.7,35.7,0,1136,0.005398186,Unoccupied
09-02-2015 19:31,20.7,35.7,0,1131,0.005398186,Unoccupied
09-02-2015 19:32,20.7,35.7,0,1133.5,0.005398186,Unoccupied
09-02-2015 19:33,20.7,35.7,0,1134,0.005398186,Unoccupied
09-02-2015 19:34,20.7,35.59,0,1120,0.005381409,Unoccupied
09-02-2015 19:34,20.7,35.59,0,1116,0.005381409,Unoccupied
09-02-2015 19:36,20.7,35.59,0,1098,0.005381409,Unoccupied
09-02-2015 19:37,20.7,35.59,0,1101.5,0.005381409,Unoccupied
09-02-2015 19:38,20.7,35.59,0,1108,0.005381409,Unoccupied
09-02-2015 19:38,20.7,35.5,0,1099,0.005367683,Unoccupied
09-02-2015 19:40,20.7,35.4,0,1082,0.005352433,Unoccupied
09-02-2015 19:40,20.7,35.5,0,1081,0.005367683,Unoccupied
09-02-2015 19:41,20.7675,35.4,0,1078.25,0.005374925,Unoccupied
09-02-2015 19:43,20.73,35.4,0,1065.666667,0.005362419,Unoccupied
09-02-2015 19:44,20.7,35.345,0,1060,0.005344045,Unoccupied
09-02-2015 19:45,20.7,35.29,0,1060.5,0.005335658,Unoccupied
09-02-2015 19:46,20.7,35.29,0,1060,0.005335658,Unoccupied
09-02-2015 19:46,20.7,35.29,0,1059,0.005335658,Unoccupied
09-02-2015 19:47,20.7,35.29,0,1054,0.005335658,Unoccupied
09-02-2015 19:49,20.7,35.29,0,1044,0.005335658,Unoccupied
09-02-2015 19:50,20.7,35.29,0,1048,0.005335658,Unoccupied
09-02-2015 19:51,20.66666667,35.26,0,1039.666667,0.005320051,Unoccupied
09-02-2015 19:52,20.7,35.29,0,1029,0.005335658,Unoccupied
09-02-2015 19:53,20.7,35.29,0,1031.5,0.005335658,Unoccupied
09-02-2015 19:53,20.7,35.29,0,1020,0.005335658,Unoccupied
09-02-2015 19:54,20.66666667,35.26,0,1019.333333,0.005320051,Unoccupied
09-02-2015 19:56,20.63333333,35.23,0,1018,0.005304484,Unoccupied
09-02-2015 19:57,20.63333333,35.23,0,1015.666667,0.005304484,Unoccupied
09-02-2015 19:58,20.6,35.2,0,1008,0.005288956,Unoccupied
09-02-2015 19:59,20.6,35.145,0,1004,0.005280622,Unoccupied
09-02-2015 19:59,20.6,35.145,0,999,0.005280622,Unoccupied
09-02-2015 20:00,20.6,35.09,0,1001,0.005272288,Unoccupied
09-02-2015 20:02,20.6,35.09,0,1000,0.005272288,Unoccupied
09-02-2015 20:03,20.6,35.09,0,1001,0.005272288,Unoccupied
09-02-2015 20:04,20.6,35.09,0,985.5,0.005272288,Unoccupied
09-02-2015 20:05,20.6,35.09,0,977,0.005272288,Unoccupied
09-02-2015 20:06,20.6,35.09,0,974.5,0.005272288,Unoccupied
09-02-2015 20:06,20.5,35,0,972,0.005226043,Unoccupied
09-02-2015 20:08,20.6,35,0,964,0.005258651,Unoccupied
09-02-2015 20:09,20.6,35,0,970.5,0.005258651,Unoccupied
09-02-2015 20:10,20.56666667,35,0,964.6666667,0.005247761,Unoccupied
09-02-2015 20:10,20.55,35,0,956,0.005242324,Unoccupied
09-02-2015 20:12,20.55,35,0,947.5,0.005242324,Unoccupied
09-02-2015 20:12,20.5,34.95,0,943.5,0.005218514,Unoccupied
09-02-2015 20:13,20.5,34.9,0,947,0.005210986,Unoccupied
09-02-2015 20:15,20.5,34.9,0,921.5,0.005210986,Unoccupied
09-02-2015 20:16,20.5,34.9,0,928,0.005210986,Unoccupied
09-02-2015 20:17,20.5,34.9,0,926.5,0.005210986,Unoccupied
09-02-2015 20:18,20.5,34.86333333,0,921.3333333,0.005205465,Unoccupied
09-02-2015 20:19,20.5,34.79,0,917,0.005194424,Unoccupied
09-02-2015 20:19,20.5,34.9,0,916,0.005210986,Unoccupied
09-02-2015 20:21,20.5,34.79,0,911,0.005194424,Unoccupied
09-02-2015 20:22,20.5,34.79,0,912.5,0.005194424,Unoccupied
09-02-2015 20:23,20.5,34.79,0,902,0.005194424,Unoccupied
09-02-2015 20:23,20.5,34.79,0,893,0.005194424,Unoccupied
09-02-2015 20:25,20.5,34.79,0,886,0.005194424,Unoccupied
09-02-2015 20:25,20.5,34.745,0,890.5,0.00518765,Unoccupied
09-02-2015 20:26,20.525,34.7,0,891.25,0.005188939,Unoccupied
09-02-2015 20:28,20.5,34.59,0,882,0.005164315,Unoccupied
09-02-2015 20:29,20.5,34.59,0,874.5,0.005164315,Unoccupied
09-02-2015 20:30,20.5,34.59,0,872.5,0.005164315,Unoccupied
09-02-2015 20:31,20.5,34.59,0,869,0.005164315,Unoccupied
09-02-2015 20:31,20.5,34.59,0,868.5,0.005164315,Unoccupied
09-02-2015 20:32,20.5,34.545,0,869.5,0.005157541,Unoccupied
09-02-2015 20:34,20.5,34.5,0,865,0.005150767,Unoccupied
09-02-2015 20:35,20.5,34.5,0,856.5,0.005150767,Unoccupied
09-02-2015 20:36,20.5,34.5,0,853,0.005150767,Unoccupied
09-02-2015 20:37,20.5,34.4,0,843,0.005135714,Unoccupied
09-02-2015 20:38,20.55,34.4,0,839,0.005151711,Unoccupied
09-02-2015 20:38,20.5,34.4,0,828,0.005135714,Unoccupied
09-02-2015 20:39,20.5,34.4,0,833,0.005135714,Unoccupied
09-02-2015 20:41,20.55,34.345,0,822,0.005143407,Unoccupied
09-02-2015 20:42,20.5,34.29,0,816,0.005119156,Unoccupied
09-02-2015 20:43,20.5,34.29,0,814.5,0.005119156,Unoccupied
09-02-2015 20:44,20.5,34.245,0,807,0.005112383,Unoccupied
09-02-2015 20:44,20.5,34.26,0,807,0.005114641,Unoccupied
09-02-2015 20:45,20.5,34.2,0,796,0.00510561,Unoccupied
09-02-2015 20:47,20.5,34.2,0,796.3333333,0.00510561,Unoccupied
09-02-2015 20:48,20.5,34.2,0,796.25,0.00510561,Unoccupied
09-02-2015 20:49,20.5,34.09,0,795.5,0.005089054,Unoccupied
09-02-2015 20:50,20.55,34.09,0,794.5,0.005104905,Unoccupied
09-02-2015 20:51,20.5,34,0,793,0.005075509,Unoccupied
09-02-2015 20:51,20.5,34.09,0,788.5,0.005089054,Unoccupied
09-02-2015 20:53,20.5,34.09,0,788,0.005089054,Unoccupied
09-02-2015 20:54,20.5,34.045,0,782,0.005082281,Unoccupied
09-02-2015 20:55,20.5,34,0,771,0.005075509,Unoccupied
09-02-2015 20:55,20.5,34.09,0,772.6666667,0.005089054,Unoccupied
09-02-2015 20:57,20.5,34.09,0,774,0.005089054,Unoccupied
09-02-2015 20:57,20.5,34.09,0,767,0.005089054,Unoccupied
09-02-2015 20:58,20.5,34,0,771,0.005075509,Unoccupied
09-02-2015 21:00,20.5,34.0675,0,762.5,0.005085667,Unoccupied
09-02-2015 21:01,20.5,34.09,0,756,0.005089054,Unoccupied
09-02-2015 21:02,20.5,34.045,0,748.5,0.005082281,Unoccupied
09-02-2015 21:03,20.5,34.045,0,751.5,0.005082281,Unoccupied
09-02-2015 21:04,20.5,34,0,754,0.005075509,Unoccupied
09-02-2015 21:04,20.5,34,0,752,0.005075509,Unoccupied
09-02-2015 21:06,20.5,34,0,750.5,0.005075509,Unoccupied
09-02-2015 21:07,20.5,34,0,757,0.005075509,Unoccupied
09-02-2015 21:08,20.5,34,0,755,0.005075509,Unoccupied
09-02-2015 21:08,20.5,33.9,0,744.5,0.005060459,Unoccupied
09-02-2015 21:10,20.5,33.9,0,740,0.005060459,Unoccupied
09-02-2015 21:10,20.5,33.9,0,726,0.005060459,Unoccupied
09-02-2015 21:11,20.5,33.9,0,723,0.005060459,Unoccupied
09-02-2015 21:13,20.5,33.82666667,0,722.6666667,0.005049423,Unoccupied
09-02-2015 21:14,20.5,33.79,0,726,0.005043906,Unoccupied
09-02-2015 21:15,20.5,33.8725,0,723.75,0.005056321,Unoccupied
09-02-2015 21:16,20.5,33.79,0,721.5,0.005043906,Unoccupied
09-02-2015 21:16,20.5,33.79,0,716.5,0.005043906,Unoccupied
09-02-2015 21:17,20.5,33.79,0,714,0.005043906,Unoccupied
09-02-2015 21:19,20.5,33.79,0,719.5,0.005043906,Unoccupied
09-02-2015 21:20,20.5,33.79,0,723,0.005043906,Unoccupied
09-02-2015 21:21,20.5,33.76,0,704,0.005039391,Unoccupied
09-02-2015 21:22,20.5,33.79,0,695,0.005043906,Unoccupied
09-02-2015 21:23,20.5,33.7,0,694.3333333,0.005030363,Unoccupied
09-02-2015 21:23,20.5,33.7,0,692.5,0.005030363,Unoccupied
09-02-2015 21:24,20.5,33.745,0,690.5,0.005037134,Unoccupied
09-02-2015 21:26,20.5,33.745,0,687.5,0.005037134,Unoccupied
09-02-2015 21:27,20.5,33.62666667,0,681.6666667,0.005019328,Unoccupied
09-02-2015 21:28,20.5,33.59,0,683,0.005013811,Unoccupied
09-02-2015 21:29,20.5,33.59,0,684,0.005013811,Unoccupied
09-02-2015 21:29,20.5,33.62666667,0,675.6666667,0.005019328,Unoccupied
09-02-2015 21:30,20.5,33.59,0,676,0.005013811,Unoccupied
09-02-2015 21:32,20.5,33.59,0,678.5,0.005013811,Unoccupied
09-02-2015 21:33,20.5,33.59,0,677,0.005013811,Unoccupied
09-02-2015 21:34,20.5,33.59,0,678,0.005013811,Unoccupied
09-02-2015 21:35,20.5,33.59,0,671,0.005013811,Unoccupied
09-02-2015 21:36,20.5,33.59,0,675.3333333,0.005013811,Unoccupied
09-02-2015 21:36,20.5,33.59,0,673,0.005013811,Unoccupied
09-02-2015 21:38,20.5,33.59,0,667,0.005013811,Unoccupied
09-02-2015 21:39,20.5,33.59,0,663,0.005013811,Unoccupied
09-02-2015 21:40,20.5,33.59,0,657,0.005013811,Unoccupied
09-02-2015 21:40,20.5,33.59,0,650,0.005013811,Unoccupied
09-02-2015 21:42,20.5,33.545,0,652,0.00500704,Unoccupied
09-02-2015 21:42,20.5,33.59,0,653.5,0.005013811,Unoccupied
09-02-2015 21:43,20.5,33.5,0,652,0.005000269,Unoccupied
09-02-2015 21:45,20.5,33.5,0,647.5,0.005000269,Unoccupied
09-02-2015 21:46,20.5,33.5,0,646,0.005000269,Unoccupied
09-02-2015 21:47,20.5,33.5,0,645,0.005000269,Unoccupied
09-02-2015 21:48,20.5,33.5,0,712.5,0.005000269,Unoccupied
09-02-2015 21:49,20.5,33.5,0,759,0.005000269,Unoccupied
09-02-2015 21:49,20.46333333,33.46666667,0,655.6666667,0.004983872,Unoccupied
09-02-2015 21:51,20.5,33.5,0,660.5,0.005000269,Unoccupied
09-02-2015 21:52,20.5,33.5,0,657.5,0.005000269,Unoccupied
09-02-2015 21:53,20.5,33.5,0,640,0.005000269,Unoccupied
09-02-2015 21:53,20.5,33.5,0,641,0.005000269,Unoccupied
09-02-2015 21:55,20.5,33.5,0,639,0.005000269,Unoccupied
09-02-2015 21:55,20.5,33.5,0,634,0.005000269,Unoccupied
09-02-2015 21:56,20.5,33.5,0,632,0.005000269,Unoccupied
09-02-2015 21:58,20.5,33.45,0,637.5,0.004992746,Unoccupied
09-02-2015 21:59,20.5,33.4,0,662,0.004985223,Unoccupied
09-02-2015 22:00,20.5,33.4,0,646.5,0.004985223,Unoccupied
09-02-2015 22:01,20.5,33.4,0,629,0.004985223,Unoccupied
09-02-2015 22:01,20.5,33.4,0,622,0.004985223,Unoccupied
09-02-2015 22:02,20.46333333,33.36333333,0,621.6666667,0.004968361,Unoccupied
09-02-2015 22:04,20.5,33.4,0,627,0.004985223,Unoccupied
09-02-2015 22:05,20.5,33.29,0,630,0.004968673,Unoccupied
09-02-2015 22:06,20.5,33.345,0,625.5,0.004976948,Unoccupied
09-02-2015 22:07,20.5,33.4,0,617,0.004985223,Unoccupied
09-02-2015 22:08,20.5,33.29,0,614.5,0.004968673,Unoccupied
09-02-2015 22:08,20.5,33.29,0,613,0.004968673,Unoccupied
09-02-2015 22:09,20.445,33.29,0,619,0.004951702,Unoccupied
09-02-2015 22:11,20.5,33.29,0,1365,0.004968673,Unoccupied
09-02-2015 22:12,20.5,33.29,0,894,0.004968673,Unoccupied
09-02-2015 22:13,20.5,33.29,0,1101.333333,0.004968673,Unoccupied
09-02-2015 22:14,20.5,33.29,0,1165,0.004968673,Unoccupied
09-02-2015 22:14,20.5,33.29,0,622,0.004968673,Unoccupied
09-02-2015 22:15,20.445,33.245,0,617.5,0.004944955,Unoccupied
09-02-2015 22:17,20.5,33.29,0,610.5,0.004968673,Unoccupied
09-02-2015 22:18,20.5,33.2675,0,602.75,0.004965288,Unoccupied
09-02-2015 22:19,20.5,33.29,0,596.5,0.004968673,Unoccupied
09-02-2015 22:20,20.5,33.29,0,598,0.004968673,Unoccupied
09-02-2015 22:21,20.445,33.245,0,594,0.004944955,Unoccupied
09-02-2015 22:21,20.445,33.245,0,593.5,0.004944955,Unoccupied
09-02-2015 22:23,20.445,33.245,0,590,0.004944955,Unoccupied
09-02-2015 22:24,20.445,33.19,0,582,0.004936709,Unoccupied
09-02-2015 22:25,20.445,33.19,0,588.5,0.004936709,Unoccupied
09-02-2015 22:25,20.5,33.16333333,0,593.6666667,0.004949617,Unoccupied
09-02-2015 22:27,20.5,33.2,0,594.5,0.004955134,Unoccupied
09-02-2015 22:27,20.5,33.09,0,588,0.004938586,Unoccupied
09-02-2015 22:28,20.5,33.09,0,584,0.004938586,Unoccupied
09-02-2015 22:30,20.5,33.09,0,583,0.004938586,Unoccupied
09-02-2015 22:31,20.5,33.2,0,583.3333333,0.004955134,Unoccupied
09-02-2015 22:32,20.5,33.2,0,579.5,0.004955134,Unoccupied
09-02-2015 22:33,20.5,33.2,0,583.5,0.004955134,Unoccupied
09-02-2015 22:34,20.5,33.2,0,585,0.004955134,Unoccupied
09-02-2015 22:34,20.445,33.145,0,581,0.004929963,Unoccupied
09-02-2015 22:36,20.39,33.09,0,579,0.0049049,Unoccupied
09-02-2015 22:37,20.5,33.09,0,578.5,0.004938586,Unoccupied
09-02-2015 22:38,20.5,33.145,0,577.5,0.004946859,Unoccupied
09-02-2015 22:38,20.5,33.09,0,571,0.004938586,Unoccupied
09-02-2015 22:40,20.5,33.09,0,576,0.004938586,Unoccupied
09-02-2015 22:40,20.5,33.09,0,581,0.004938586,Unoccupied
09-02-2015 22:41,20.5,33.09,0,572,0.004938586,Unoccupied
09-02-2015 22:43,20.5,33.09,0,561,0.004938586,Unoccupied
09-02-2015 22:44,20.5,33.09,0,562,0.004938586,Unoccupied
09-02-2015 22:45,20.42666667,33.03,0,564,0.004907122,Unoccupied
09-02-2015 22:46,20.39,33,0,567,0.004891455,Unoccupied
09-02-2015 22:46,20.5,33.09,0,562,0.004938586,Unoccupied
09-02-2015 22:47,20.445,33.045,0,559,0.004914971,Unoccupied
09-02-2015 22:49,20.5,33.09,0,570,0.004938586,Unoccupied
09-02-2015 22:50,20.5,33.09,0,563,0.004938586,Unoccupied
09-02-2015 22:51,20.5,33.09,0,557,0.004938586,Unoccupied
09-02-2015 22:52,20.39,33,0,558,0.004891455,Unoccupied
09-02-2015 22:53,20.5,33.09,0,554,0.004938586,Unoccupied
09-02-2015 22:53,20.445,33.045,0,552.5,0.004914971,Unoccupied
09-02-2015 22:54,20.445,33.045,0,550.5,0.004914971,Unoccupied
09-02-2015 22:56,20.42666667,33.03,0,549,0.004907122,Unoccupied
09-02-2015 22:57,20.5,33.09,0,554,0.004938586,Unoccupied
